,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,lang
778,1505650386341793795,1505650386341793795,1647810000000.0,2022-03-20 21:00:00,+0000,,Jokowi Serahkan Trofi untuk Pemenang MotoGP Mandalika Miguel Oliveira  baca selengkapnya disini  https://t.co/46MtNH92iu  #mataindonesia #jokowi #trofi #pemenangmotogp #migueloliveira,in,"['mataindonesia', 'jokowi', 'trofi', 'pemenangmotogp', 'migueloliveira']",[],1040449533631651840,1040449533631651840,matamilenialID,Mata Milenial Indonesia,7,21,https://twitter.com/matamilenialID/status/1505650386341793795,['https://bit.ly/3CZX1j9'],[],0,,False,1,0,0,,Mandalika,,,,,,,[],,,,,id
779,1505650272420642816,1505620187319615492,1647809973000.0,2022-03-20 20:59:33,+0000,,@MotoGP MotoGP kalau mau naikin pamornya lagi setelah ditinggal rossi..sering sering aja update ttg mandalika...hahah,in,[],[],198047146,198047146,ardiii13,اردي,7,20,https://twitter.com/ardiii13/status/1505650272420642816,[],[],0,,False,1,1,0,,Mandalika,,,,,,,"[{'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}]",,,,,id
781,1505649933877067778,1505410494613659648,1647809892000.0,2022-03-20 20:58:12,+0000,,"@detikcom Allah maha adil khan, pas puncak acara Race di hari Minggu kemarin Mandalika diberi hujan yang cukup lebat untuk mengademkan Mandalika. Walaupun sempat tertunda tapi akhirnya Race berjalan dengan lancar dan sukses. Indonesia mendapat pujian dari dunia Internasional dan kepuasan.",in,[],[],44592315,44592315,bagoesz,Julian Utomo,7,20,https://twitter.com/bagoesz/status/1505649933877067778,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,,id
782,1505649917099851779,1504631683001483265,1647809888000.0,2022-03-20 20:58:08,+0000,,@prastow @msaid_didu Saya harap si Scooby Didoo nggak kejet2 terus tercebur laut selatan pulau Lombok saat lihat penonton Mandalika Grand Prix yang membeludak.,in,[],[],1382332413657763840,1382332413657763840,SoebektiSoehar8,Soebekti Soeharto,7,20,https://twitter.com/SoebektiSoehar8/status/1505649917099851779,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'prastow', 'name': 'Prastowo Yustinus', 'id': '88581196'}, {'screen_name': 'msaid_didu', 'name': 'Muhammad Said Didu', 'id': '1117990249806721024'}]",,,,,id
783,1505649747339612161,1505648457586929664,1647809848000.0,2022-03-20 20:57:28,+0000,,@idextratime wah sepertinya hal mistis yg bikin jatoh marquez di mandalika bikin jatoh vini juga🤣,in,[],[],2989842468,2989842468,ramdhantitoo,Ramdhan Tito,7,20,https://twitter.com/ramdhantitoo/status/1505649747339612161,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]",,,,,id
785,1505649575427964928,1505649575427964928,1647809807000.0,2022-03-20 20:56:47,+0000,,"motor kebakar di sirkuit mandalika trs komentarnya netijen Indo ""pasti nggak bunyiin klakson nih.."" 😭  Marc Marquez kecelakaan komennya ""ohh ini tumbalnya"" 😭",in,[],[],267039724,267039724,himnaseyoo,paseo,7,20,https://twitter.com/himnaseyoo/status/1505649575427964928,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
786,1505649492602761217,1505649492602761217,1647809787000.0,2022-03-20 20:56:27,+0000,,Semoga akan semakin banyak Risman Risman lainnya kedepannya  https://t.co/LoXWCrCsVk  Miguel Oliveira yang menjadi juara di MotoGP Mandalika mengucapkan terima kasih kepada seorang staf hotel bernama Risman. Gubernur NTB mengapresiasi Risman.,in,[],[],299521359,299521359,haidaroh1,🇲🇨 Ahmad Haidaroh 🇲🇨,7,20,https://twitter.com/haidaroh1/status/1505649492602761217,['https://news.detik.com/berita/d-5992671/gubernur-ntb-apresiasi-risman-yang-tinggalkan-kesan-baik-ke-miguel-oliveira'],[],0,,False,1,0,0,,Mandalika,,,,,,,[],,,,,id
789,1505648904695521282,1505648902623490048,1647809647000.0,2022-03-20 20:54:07,+0000,,"Tekniknya disebut ""silver cord"", ada semacam benang mistis yg dapat menarik angin sesuai yg diinginkan. Pada kasus Mandalika, siklon terlalu liar enerjinya untuk dikendalikan. Scr ramalan badan klimatologi ya pastinya panitia tau ada potensi hujan, tapi the show must go on",in,[],[],226497196,226497196,Alamalika,Malika D. Ana,7,20,https://twitter.com/Alamalika/status/1505648904695521282,[],[],0,,False,1,1,0,,Mandalika,,,,,,,[],,,,,id
793,1505648263675846663,1505332276556873728,1647809494000.0,2022-03-20 20:51:34,+0000,,"@RyaWiedy @kumparan Event international kaya gini juga ada target ekonominya juga bisa meningkatkan mandalika itu sendiri, kalo bangun sirkuit cuma cuma kenapa ga renovasi sentul ?",in,[],[],452863530,452863530,irsht__,Irmen,7,20,https://twitter.com/irsht__/status/1505648263675846663,[],[],0,,False,1,0,0,,Mandalika,,,,,,,"[{'screen_name': 'RyaWiedy', 'name': 'Rya Wiedy', 'id': '419571979'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,,id
795,1505647921902940163,1505454356379979780,1647809412000.0,2022-03-20 20:50:12,+0000,,"@HendriS_W @KanjengRadn Ambil ember trus isi dgn tokai, habis itu celupin pala lu didalamnya…biar gak terlalu sakit hati dan malu.  Udah tau belum? Moto GP Mandalika sukses digelar… Alhamdulillah 🙏🏽",in,[],[],1362292312781426694,1362292312781426694,13_primata,Primata Nusantara 🇲🇨,7,20,https://twitter.com/13_primata/status/1505647921902940163,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'HendriS_W', 'name': 'Hendri Windu', 'id': '1903986805'}]",,,,,id
796,1505647621746020352,1505647621746020352,1647809341000.0,2022-03-20 20:49:01,+0000,,Halo Panitia MotoGP Mandalika! Bisa agak cerdas sedikit? Jangan terlalu bego! Terima kasih 🙂,in,[],[],147535405,147535405,Gandawan,Teuku Gandawan,7,20,https://twitter.com/Gandawan/status/1505647621746020352,[],[],0,,False,1,0,1,https://twitter.com/kulitbumi/status/1505556468397129728,Mandalika,,,,,,,[],,,,,id
797,1505647322926968838,1505332276556873728,1647809270000.0,2022-03-20 20:47:50,+0000,,@RyaWiedy @kumparan 1. Sirkuit mandalika berada di salah satu dari 5 destinasi prioritas di indo. 2. Sirkuit dengan aspal terbaik di dunia 3. Produk dan bahan baku asli indonesia  4. Track paling aman di dunia  Beasiswa di negara ini masih banyak banget tinggal gimana siswa siswanya ngejar ato engga,in,[],[],452863530,452863530,irsht__,Irmen,7,20,https://twitter.com/irsht__/status/1505647322926968838,[],[],0,,False,1,2,0,,Mandalika,,,,,,,"[{'screen_name': 'RyaWiedy', 'name': 'Rya Wiedy', 'id': '419571979'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,,id
798,1505647229062705152,1505647229062705152,1647809247000.0,2022-03-20 20:47:27,+0000,,Hmm konser e ndk mandalika band2 lagu lawas 🥲😹,in,[],[],100672312,100672312,NurMufida_,Nur Mufida R,7,20,https://twitter.com/NurMufida_/status/1505647229062705152,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
799,1505647051555540994,1505590758811717634,1647809205000.0,2022-03-20 20:46:45,+0000,,"@KompasTV Walaupun itu cuma buat lucu2an aja, herannya @KompasTV dijadikan headline. Media sekarang kok gini2 amat. Seharusnya bangga dan banyak memberitakan momen2 tentang keberhasilan ajang MotoGP di Mandalika. Jangan takut untuk mengakui kalo bangsa kita semakin hebat.",in,[],[],44592315,44592315,bagoesz,Julian Utomo,7,20,https://twitter.com/bagoesz/status/1505647051555540994,[],[],0,,False,1,0,0,,Mandalika,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,,id
800,1505647003971522564,1505647003971522564,1647809193000.0,2022-03-20 20:46:33,+0000,,Selamat utk Miguel Oliveira yg sdh memenangkan Pertamina MotoGP Mandalika  Trm kasih pak @jokowi yg sudah mendorong hadirnya event int'l di Indonesia. Ini sangat MEMBANGGAKAN 🇮🇩❤🇮🇩  Selesai. Kembali kerja. Semoga segera menyusul event² membanggakan lainnya  https://t.co/z3T5VVhryG,in,[],[],419571979,419571979,RyaWiedy,Rya Wiedy,7,20,https://twitter.com/RyaWiedy/status/1505647003971522564,[],['https://pbs.twimg.com/media/FOUh3e7aAAEDH59.jpg'],1,https://pbs.twimg.com/media/FOUh3e7aAAEDH59.jpg,False,22,3,3,,Mandalika,,,,,,,[],,,,,id
801,1505646955455987712,1505561588832497670,1647809182000.0,2022-03-20 20:46:22,+0000,,"@Dennysiregar7 @kumparan Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan naik pesat jauh dibandingkan sebelum ada sirkuit",in,[],[],1264454691678633984,1264454691678633984,SugianaGusti,I_Gusti_Sugiana,7,20,https://twitter.com/SugianaGusti/status/1505646955455987712,[],[],0,,False,22,2,0,,Mandalika,,,,,,,"[{'screen_name': 'Dennysiregar7', 'name': 'Denny siregar', 'id': '4780649298'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,,id
803,1505646697997008897,1505561588832497670,1647809121000.0,2022-03-20 20:45:21,+0000,,"@disurya @Dennysiregar7 @kumparan Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan naik pesat jauh dibandingkan sebelum ada sirkuit",in,[],[],1264454691678633984,1264454691678633984,SugianaGusti,I_Gusti_Sugiana,7,20,https://twitter.com/SugianaGusti/status/1505646697997008897,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'disurya', 'name': 'CeNgo Buduk', 'id': '80875258'}, {'screen_name': 'Dennysiregar7', 'name': 'Denny siregar', 'id': '4780649298'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,,id
806,1505646467058642945,1505437746743361536,1647809065000.0,2022-03-20 20:44:25,+0000,,@ABSetyono @PlateJohnny @Dennysiregar7 @kemkominfo @myozhyme @setengahmalass @Aryprasetyo85 @Prabu_dasamuka @MotoGP @ealshaddyy Menkominfo Johnny G. Plate dijadwalkan akan langsung meninjau MCI MotoGP Mandalika 2022. @kemkominfo,in,[],[],1116946801733423106,1116946801733423106,delArdian_,Ale Ardian,7,20,https://twitter.com/delArdian_/status/1505646467058642945,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'ABSetyono', 'name': 'A B S', 'id': '833172937'}, {'screen_name': 'PlateJohnny', 'name': 'Johnny G Plate', 'id': '1187281119978258432'}, {'screen_name': 'Dennysiregar7', 'name': 'Denny siregar', 'id': '4780649298'}, {'screen_name': 'kemkominfo', 'name': 'Kementerian Kominfo', 'id': '177848697'}, {'screen_name': 'myozhyme', 'name': '. . . . 𝙼 𝚢 𝚘', 'id': '18184243'}, {'screen_name': 'setengahmalass', 'name': 'Miwa', 'id': '1278294276238045184'}, {'screen_name': 'Aryprasetyo85', 'name': 'Ary Prasetyo🇲🇨🇲🇨', 'id': '435004096'}, {'screen_name': 'Prabu_dasamuka', 'name': 'Raavana', 'id': '1260256795492184065'}, {'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}, {'screen_name': 'ealshaddyy', 'name': ""Shad' 💦"", 'id': '992182146'}]",,,,,id
807,1505646069446676481,1505646069446676481,1647808971000.0,2022-03-20 20:42:51,+0000,,#IndonesianGP #MotoGP #MandalikaCircuit ....kmi sebagai warga Indonesia sangat bangga atas terlaksananya ajang MotoGP Mandalika 🥺✊  https://t.co/LeYCsuHp0f,in,"['indonesiangp', 'motogp', 'mandalikacircuit']",[],1455797118866575361,1455797118866575361,050_harun,HARUN official 050,7,20,https://twitter.com/050_harun/status/1505646069446676481,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1505645779717062656/pu/img/XCd4OI55bXq2ZUw2.jpg,False,2,0,0,,Mandalika,,,,,,,[],,,,,id
808,1505645959015170054,1505469755443990528,1647808944000.0,2022-03-20 20:42:24,+0000,,"@f1speed_indo tiket kurang terjangkau gimana itu paling murah 115 ribu ,udah paling murah mandalika tuh dibanding sirkuit lain ,jadi ya gausah minta terjangkau dah udah terjangkau ini langsung ke intinya aja kaga punya duit wkwk",in,[],[],1299913386977710080,1299913386977710080,pranandax,yourboy,7,20,https://twitter.com/pranandax/status/1505645959015170054,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'f1speed_indo', 'name': 'F1 Speed Indonesia', 'id': '1019746932833468416'}]",,,,,id
810,1505645866664620032,1505556014695067650,1647808922000.0,2022-03-20 20:42:02,+0000,,@_TNIAU Terima kasih aktor di balik layar. Atraksi yg memukau di ajang Moto GP Mandalika.  Support luar biasa di lalukan oleh kalian penjaga NKRI  UDARA DARAT LAUT dan unsur Polri,in,[],[],1159082435734204417,1159082435734204417,hariandja_mula,Mula Hariandja,7,20,https://twitter.com/hariandja_mula/status/1505645866664620032,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': '_TNIAU', 'name': 'TNI Angkatan Udara', 'id': '600873456'}]",,,,,id
814,1505645126965612544,1505645126965612544,1647808746000.0,2022-03-20 20:39:06,+0000,,"Indonesia dinilai sukses menggelar MotoGP di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat. Roda ekonomi di ring satu sirkuit, yaitu Mandalika, Mataram, dan Senggigi, terdongkrak. Namun daya ungkit itu belum terasa di wilayah lain…  https://t.co/py7Xy9MEIA #KoranTempo",in,['korantempo'],[],20963426,20963426,korantempo,Koran Tempo,7,20,https://twitter.com/korantempo/status/1505645126965612544,['https://koran.tempo.co/read/cover-story/472581/pekerjaan-rumah-setelah-motogp-mandalika?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit'],[],0,,False,6,2,2,,Mandalika,,,,,,,[],,,,,id
815,1505645120254668802,1505645120254668802,1647808744000.0,2022-03-20 20:39:04,+0000,,Presiden Jokowi mengatakan penyelenggaraan balap MotoGP Indonesia 2022 di Mandalika menyisakan beberapa pekerjaan rumah. Pelaku usaha wisata berharap perhelatan serupa pada tahun depan membawa pemerataan ekonomi.    https://t.co/cHsQsRPbLF #KoranTempo,in,['korantempo'],[],20963426,20963426,korantempo,Koran Tempo,7,20,https://twitter.com/korantempo/status/1505645120254668802,['https://koran.tempo.co/read/berita-utama/472578/apa-saja-pekerjaan-rumah-pemerintah-seusai-balap-motogp-indonesia-2022?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit'],[],0,,False,5,1,0,,Mandalika,,,,,,,[],,,,,id
816,1505645080966836230,1505620187319615492,1647808735000.0,2022-03-20 20:38:55,+0000,,"@yagitudehyaa @MotoGP Kalau itu sih tau. Yg gw gak tau, kirain adminnya ngikut ke Mandalika 🤭",in,[],[],2697787141,2697787141,yoszalvarez,Zam1+8,7,20,https://twitter.com/yoszalvarez/status/1505645080966836230,[],[],0,,False,0,1,0,,Mandalika,,,,,,,"[{'screen_name': 'yagitudehyaa', 'name': 'Erena', 'id': '2253873242'}, {'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}]",,,,,id
817,1505644966202130435,1505620187319615492,1647808708000.0,2022-03-20 20:38:28,+0000,,@araiynih @MotoGP Ya gw kira adminnya ngikut ke Mandalika juga🤭,in,[],[],2697787141,2697787141,yoszalvarez,Zam1+8,7,20,https://twitter.com/yoszalvarez/status/1505644966202130435,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'araiynih', 'name': 'Ray', 'id': '1313387179167473664'}, {'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}]",,,,,id
818,1505644875311583234,1505620187319615492,1647808686000.0,2022-03-20 20:38:06,+0000,,"@SonyAndrio @MotoGP Lah, gw kira admin nya ngikut event ke Mandalika juga. Kalo ngikut, di Indo kan jam istirahat gitu..🤭",in,[],[],2697787141,2697787141,yoszalvarez,Zam1+8,7,20,https://twitter.com/yoszalvarez/status/1505644875311583234,[],[],0,,False,1,1,0,,Mandalika,,,,,,,"[{'screen_name': 'SonyAndrio', 'name': 'Sony Andrio Ranhas', 'id': '68169964'}, {'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}]",,,,,id
819,1505644817388548096,1505436309628030976,1647808672000.0,2022-03-20 20:37:52,+0000,,@ABSetyono @PlateJohnny Kecepatan jaringan koneksi internet Mandalika di kagumi jurnalis asal Inggris. @kemkominfo,in,[],[],1116946801733423106,1116946801733423106,delArdian_,Ale Ardian,7,20,https://twitter.com/delArdian_/status/1505644817388548096,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'ABSetyono', 'name': 'A B S', 'id': '833172937'}, {'screen_name': 'PlateJohnny', 'name': 'Johnny G Plate', 'id': '1187281119978258432'}]",,,,,id
820,1505644526999781376,1505644526999781376,1647808603000.0,2022-03-20 20:36:43,+0000,,Gubernur Anies Baswedan Meluncurkan Aplikasi Digital Pariwisata Pulau 1.000 di MotoGP Mandalika 2022 - Wartakota  https://t.co/kSvtYfarrp,in,[],[],1107065750,1107065750,pulautidungaisy,Pulau Tidung Aisy,7,20,https://twitter.com/pulautidungaisy/status/1505644526999781376,['http://dlvr.it/SM3D72'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
821,1505644512210685954,1505644512210685954,1647808599000.0,2022-03-20 20:36:39,+0000,,"Perkenalkan Pulau Seribu, Disparekraf DKI Jakarta Buka Pameran di Mandalika - MOESLIM CHOICE  https://t.co/5kmko416jz",in,[],[],1107065750,1107065750,pulautidungaisy,Pulau Tidung Aisy,7,20,https://twitter.com/pulautidungaisy/status/1505644512210685954,['http://dlvr.it/SM3D6x'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
823,1505644491772145664,1505577495017705473,1647808595000.0,2022-03-20 20:36:35,+0000,,@SisiwittFrida Tolong Tanya @SBYudhoyono @SisiwittFrida  27 T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang?  SBY Resmikan Wisata Mandalika Bernilai Rp27 T  SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan 10 tahun.  https://t.co/P3UFov24nA  https://t.co/bkdvJLc2BT,in,[],[],435004096,435004096,Aryprasetyo85,Ary Prasetyo🇲🇨🇲🇨,7,20,https://twitter.com/Aryprasetyo85/status/1505644491772145664,['http://www.viva.co.id/berita/nasional/257584-sby-resmikan-wisata-mandalika-bernilai-rp27-t'],['https://pbs.twimg.com/media/FOUfrpIagAAcBcU.jpg'],1,https://pbs.twimg.com/media/FOUfrpIagAAcBcU.jpg,False,227,43,68,,Mandalika,,,,,,,"[{'screen_name': 'SisiwittFrida', 'name': 'Dr. Susilawati SE.,MM.,MA.,M.Han/Sisi (Mawar Biru)', 'id': '2165860890'}]",,,,,id
824,1505644396473380864,1505644396473380864,1647808572000.0,2022-03-20 20:36:12,+0000,,Siapa Sebenarnya Pemilik dan Pengelola Sirkuit Mandalika?  https://t.co/9YBh3Byczz,in,[],[],99671705,99671705,Heruandri,Heru Andriyanto,7,20,https://twitter.com/Heruandri/status/1505644396473380864,['https://brt.st/7EEZ'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
825,1505644394523037696,1505644394523037696,1647808571000.0,2022-03-20 20:36:11,+0000,,Tolong Tanya @SBYudhoyono @SisiwittFrida @RachlanNashidik  27 T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang?  SBY Resmikan Wisata Mandalika Bernilai Rp27 T  SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan 10 tahun.  https://t.co/P3UFov24nA  https://t.co/FnJZX02QdP,in,[],[],435004096,435004096,Aryprasetyo85,Ary Prasetyo🇲🇨🇲🇨,7,20,https://twitter.com/Aryprasetyo85/status/1505644394523037696,['http://www.viva.co.id/berita/nasional/257584-sby-resmikan-wisata-mandalika-bernilai-rp27-t'],['https://pbs.twimg.com/media/FOUfl9KakAEsen4.jpg'],1,https://pbs.twimg.com/media/FOUfl9KakAEsen4.jpg,False,134,28,63,,Mandalika,,,,,,,[],,,,,id
827,1505644307583168514,1505644307583168514,1647808551000.0,2022-03-20 20:35:51,+0000,,"Ini pawang ujannya mandalika ngegeser awannya sampe malang - surabaya apa ya, dari siang ujan mulu",in,[],[],2610895572,2610895572,yunanalamsyah15,Yunan Alamsyah,7,20,https://twitter.com/yunanalamsyah15/status/1505644307583168514,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
828,1505644189895196673,1505644189895196673,1647808523000.0,2022-03-20 20:35:23,+0000,,"Pawang, pawang dan pawang itu lah yang sedang trend sekarang #pawanghujan #mandalika",in,"['pawanghujan', 'mandalika']",[],1505440333932351490,1505440333932351490,XionTydza_,Xion Tydza,7,20,https://twitter.com/XionTydza_/status/1505644189895196673,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
830,1505644020030406656,1505561588832497670,1647808482000.0,2022-03-20 20:34:42,+0000,,"@Dennysiregar7 @kumparan Biarin aja bang. Mereka marah karena GP Mandalika sukses besar, jadi gak bisa dibully😄😄",in,[],[],1496138861894070273,1496138861894070273,YesNkri,Rudolf Mantik,7,20,https://twitter.com/YesNkri/status/1505644020030406656,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'Dennysiregar7', 'name': 'Denny siregar', 'id': '4780649298'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,,id
831,1505643762931810305,1505549889542914060,1647808421000.0,2022-03-20 20:33:41,+0000,,"@jokowi Hhmmm...dg berhasilnya gelaran besar motogp mandalika mestinya pemerintah bisa lebih kreatif buat gelaran/festival tetap utk bangun pariwisata indonesia jd kelas dunia, tarik turis mancanegara, kenalkan indonesia ke dunia, gerakan ekonomi daerah dll..  Ada banyak ide, ......",in,[],[],1199572945674260480,1199572945674260480,Alex31829681,Alex,7,20,https://twitter.com/Alex31829681/status/1505643762931810305,[],[],0,,False,0,1,0,,Mandalika,,,,,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]",,,,,id
833,1505643346731192322,1505643346731192322,1647808322000.0,2022-03-20 20:32:02,+0000,,Menteri Ketenagakerjaan Ida Fauziyah mengaku bangga saat menyaksikan langsung gelaran MotoGP Mandalika 2022 di Pertamina Mandalika International Street Circuit.  https://t.co/VdFpSSUBFs,in,[],[],69183155,69183155,detikcom,detikcom,7,20,https://twitter.com/detikcom/status/1505643346731192322,['https://news.detik.com/berita/d-5992704/mandalika-punya-potensi-besar-menaker-siapkan-tenaga-kerja-terampil?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1647797754'],[],0,,False,9,0,0,,Mandalika,,,,,,,[],,,,,id
834,1505643228455845889,1505643228455845889,1647808293000.0,2022-03-20 20:31:33,+0000,,"Seneng liat gp mandalika bisa sukses walopun masih banyak bgt kurangnya dan banyak yg ngedumel ini itu, tp yg penting akhirnya setelah 16taun nonton motogp bisa juga liat main di indonesia. Taun depan bisa lah ya nonton langsung",in,[],[],277452225,277452225,muhdafgas,daffa,7,20,https://twitter.com/muhdafgas/status/1505643228455845889,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
838,1505642855351861248,1505642855351861248,1647808204000.0,2022-03-20 20:30:04,+0000,,Mandalika punya cerita,in,[],[],804222118472757249,804222118472757249,Rendihrmwnmos_,Oksigen,7,20,https://twitter.com/Rendihrmwnmos_/status/1505642855351861248,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
839,1505642836603023360,1505466641810812934,1647808200000.0,2022-03-20 20:30:00,+0000,,@Sendo_Hlgn @3calyst @sonnykhakim @Me_her11 fakta sejarah yang gak relevan sama motogp 2022 Mandalika wkwkwk,in,[],[],924788477346045952,924788477346045952,indigoingbanana,Park Gyeongchun,7,20,https://twitter.com/indigoingbanana/status/1505642836603023360,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'Sendo_Hlgn', 'name': 'Sendo1908', 'id': '782353032214261760'}, {'screen_name': '3calyst', 'name': '3calyst', 'id': '1256125243116027904'}, {'screen_name': 'sonnykhakim', 'name': 'sonny khakim', 'id': '83858085'}, {'screen_name': 'Me_her11', 'name': 'Maher', 'id': '1282640753567518720'}]",,,,,id
841,1505642103283478531,1505250887928881162,1647808025000.0,2022-03-20 20:27:05,+0000,,"@Mentimoen Ngehype MotoGP Mandalika dari pagi, jam 3 dini hari lagi baru sempet baca threadnya om @Mentimoen  Kalo gak baca,kayak kurang hiburan aku 😅",in,[],[],1284051828754112513,1284051828754112513,RiekaRanriva,Rieka Ranriva,7,20,https://twitter.com/RiekaRanriva/status/1505642103283478531,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'Mentimoen', 'name': 'Daemoen', 'id': '736384867181547520'}]",,,,,id
842,1505642030298329088,1505642030298329088,1647808008000.0,2022-03-20 20:26:48,+0000,,Sampai jumpa lagi tahun depan mandalika,in,[],[],74960433,74960433,sleazywizzy,Bewey,7,20,https://twitter.com/sleazywizzy/status/1505642030298329088,[],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
843,1505641831979229186,1505641831979229186,1647807960000.0,2022-03-20 20:26:00,+0000,,Gubernur NTB: Mandalika Ubah Wajah Indonesia di Mata Dunia  https://t.co/YhzFsbJ3n7,in,[],[],1142137706840875008,1142137706840875008,aktualofficial,Aktual Official,7,20,https://twitter.com/aktualofficial/status/1505641831979229186,['https://aktual.com/gubernur-ntb-mandalika-ubah-wajah-indonesia-di-mata-dunia/'],[],0,,False,0,0,0,,Mandalika,,,,,,,[],,,,,id
844,1505641696276582400,1504761934800842757,1647807928000.0,2022-03-20 20:25:28,+0000,,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,in,"['jadilebihbaik', 'juaradimandalika']",[],1341682201780350984,1341682201780350984,trilukmann,Tri Rachmad,7,20,https://twitter.com/trilukmann/status/1505641696276582400,[],[],0,,False,0,0,0,,Mandalika,,,,,,,"[{'screen_name': 'XLAxiata_Tbk', 'name': 'XL Axiata', 'id': '711842070080544770'}]",,,,,id
846,1505641207120084995,1505641207120084995,1647807811000.0,2022-03-20 20:23:31,+0000,,"Beres udah segala mandalika hype nya,terus pertanyaan nya???  PPKM &amp; jenis mandatory perjalanan yg kemarin longgar bakal bertahan atau dikembalikan ke sedia kala 😁😁🤭",in,[],[],60240259,60240259,mekibananas,Mikhael Rizky Purba,7,20,https://twitter.com/mekibananas/status/1505641207120084995,[],[],0,,False,1,0,2,,Mandalika,,,,,,,[],,,,,id
