,date,tweet,username,tweet_clean
269,2022-03-20 23:01:24,Proses pembangunan infrastruktur telekomunikasi dalam  Gelaran motogp Mandalika #SemuaDemiindonesiaMaju  https://t.co/PbOMVGCdvT,san12___,proses bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
270,2022-03-20 23:01:14,"@Dennysiregar7 Yang bilang MotoGP Indonesia 2022 di Mandalika sepi itu orang matanya buta dan bodoh.  Inilah golongan orang yg irihati, sampai berdusta dan berbohong didepan umum mereka lakukan tanpa takut dosa dan neraka. INGAT : Tuhan akan membalas &amp; menghukum  kalian atas tindakan kalian !!",bagusrangin77,yang bilang motogp indonesia mandalika sepi orang mata buta bodoh ini golong orang irihati sampai dusta bohong depan umum mereka laku tanpa takut dosa neraka ingat tuhan akan balas hukum kalian atas tindak kalian
271,2022-03-20 23:01:06,Apresiasi dalam dukungan kecepatan internet di motogp Mandalika #SemuaDemiindonesiaMaju  https://t.co/NLcvWx2Ggl,kangtumis_,apresiasi dalam dukung cepat internet motogp mandalika semuademiindonesiamaju
272,2022-03-20 23:01:04,"Miguel Oliveira Persembahkan Kemenangan di MotoGP Mandalika 2022 untuk Risman, Siapa? Ini Sosoknya    https://t.co/Z0vvBlPM4P lewat @tribunkaltim #MotoGPMandalika2022 #MiguelOliveira #Risman",tribunkaltim,miguel oliveira sembah menang motogp mandalika untuk risman siapa sosok lewat motogpmandalika migueloliveira risman
273,2022-03-20 23:01:02,"Deddy Corbuzier turut menyoroti aksi pawang hujan Rara Isti Wulandari alias Mbak Rara saat MotoGP Mandalika di NTB, Minggu (20/3). #DeddyCorbuzier  https://t.co/SNY1UmpZ9C",jpnncom,deddy corbuzier turut sorot aksi pawang hujan rara isti wulandari alias mbak rara saat motogp mandalika minggu deddycorbuzier
274,2022-03-20 23:00:46,@RonaldLampard8 Suatu kaum akan bela kaumnya ternyata cebong sekaum klenik .. aliran Nusantara . Sok PD hujan rendah faktanya pertandingan di tunda .. getol banget Mandalika di pakai pencitraan cebong seolah dananya patungan cebong .. emang dana kadrun gak ada di mandalika ?,machbeach,suatu kaum akan bela kaum nyata cebong kaum klenik alir nusantara hujan rendah fakta tanding tunda getol banget mandalika pakai citra cebong olah dana patungan cebong emang dana kadrun mandalika
275,2022-03-20 23:00:46,Telkomsel Hadirkan Ragam Produk dan Layanan Digital di Kawasan MotoGP Mandalika! Apa Saja? - Tribunnnews  -  https://t.co/5UdKf8gWUC,Arenanews1,telkomsel hadir ragam produk layan digital kawasan motogp mandalika saja tribunnnews
276,2022-03-20 23:00:45,"MotoGP Indonesia 2022 - Terpental Telak ke Aspal Mandalika, Marc Marquez Baik-baik Saja - Semua Halaman - Bolasport -  https://t.co/D4NHdaSwo6",Arenanews1,motogp indonesia pental telak aspal mandalika marc marquez baik baik saja semua halaman bolasport
277,2022-03-20 23:00:45,Apresiasi dukungan kecepatan internet dimotogp mandalika #SemuaDemiindonesiaMaju  https://t.co/SCW7j48gdy,Yibogill,apresiasi dukung cepat internet dimotogp mandalika semuademiindonesiamaju
278,2022-03-20 23:00:42,Presiden apresiasi masyarakat hingga penyelenggaraan MotoGP mandalika 2022. #SemuaDemiIndonesiaMaju  https://t.co/FS6MiSKGVC,Permata30713585,presiden apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
279,2022-03-20 23:00:39,Pembangunan infrastruktur telekomunikasi dalam gelaran motogp mandalika #SemuaDemiindonesiaMaju  https://t.co/G3SABKlgit,Arya_Kazi,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
280,2022-03-20 23:00:39,@kulitbumi Panitia mau untung besar maklumlah hutang banyak buat bayar pembangunan sirkuit mandalika,heriptvb8n7,panitia untung besar maklum hutang banyak buat bayar bangun sirkuit mandalika
281,2022-03-20 23:00:19,pembangunan infrastruktur telekomunikasi dalam gelaran MotoGP Mandalika  #SemuaDemiindonesiaMaju  https://t.co/tpz4iCUPWs,kuncoro__8,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
282,2022-03-20 23:00:19,"@_ekokuntadhi MotoGP mandalika sdh di gelar, Berikutnya Formula E. Ditunggu tgl mainnya.",Mr_C0_0pez,motogp mandalika gelar ikut formula tunggu main
283,2022-03-20 23:00:12,Presiden apresiasi masyarakat hingga penyelenggara motogp mandalika 2022 . #SemuaDemiindonesiaMaju  https://t.co/8YcIuE8NBu,HamizanGhani_,presiden apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
284,2022-03-20 23:00:12,Apresiasi dukungan untuk kecepatan internet di MotoGP Mandalika  #SemuaDemiindonesiaMaju  https://t.co/8oNXWs5PWj,Hooni54737881,apresiasi dukung untuk cepat internet motogp mandalika semuademiindonesiamaju
285,2022-03-20 23:00:12,Presiden mengapresiasi masyarakat hingga penyelenggara MotoGP Mandalika tahun 2022 #SemuaDemiindonesiaMaju  https://t.co/ttYNug9tfT,lqincah,presiden apresiasi masyarakat hingga selenggara motogp mandalika tahun semuademiindonesiamaju
286,2022-03-20 23:00:05,Mengenai pembangunan infrastruktur telekomunikasi dalam gelaran MotoGP Mandalika #SemuaDemiindonesiaMaju  https://t.co/TapBnbdvTL,oyptic,kena bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
287,2022-03-20 23:00:02,"Presiden Jokowi sendiri menjagokan Fabio Quartararo pembalap MotoGP dari tim Monster Energy Yamaha, pada ajang MotoGP Mandalika 2022 ini #SemuaDemiindonesiaMaju  https://t.co/aVboDctwGg",gegennt,presiden jokowi sendiri jago fabio quartararo balap motogp dari monster energy yamaha pada ajang motogp mandalika semuademiindonesiamaju
288,2022-03-20 23:00:01,Ada apresiasi duungan kecepatan internet di MotoGP Mandalika. #SemuaDemiindonesiaMaju  https://t.co/oSD58ciXJC,Rindu12321,apresiasi duungan cepat internet motogp mandalika semuademiindonesiamaju
289,2022-03-20 23:00:01,Presiden Joko Widodo menyerahkan trofi kepada pemenang MotoGP Mandalika 2022  ke Miguel Oliveira #SemuaDemiindonesiaMaju  https://t.co/axywIoz7KP,tutitumiwa,presiden joko widodo serah trofi kepada menang motogp mandalika miguel oliveira semuademiindonesiamaju
290,2022-03-20 23:00:01,Apresiasi dukungan kecepatan internet di Motogp Mandalika.  #SemuaDemiindonesiaMaju  https://t.co/85Y82x15z5,hello_pevita,apresiasi dukung cepat internet motogp mandalika semuademiindonesiamaju
291,2022-03-20 23:00:01,Presiden Jokowi serahkan trofi juara MotoGP Mandalika 2022 ke Miguel Oliviera. #SemuaDemiindonesiaMaju  https://t.co/9wk8XcKGqZ,sodahappy32,presiden jokowi serah trofi juara motogp mandalika miguel oliviera semuademiindonesiamaju
292,2022-03-20 23:00:01,Pembangunan yang diberikan untuk gelaran motoGP Mandalika sangat baik dan lancar #SemuaDemiindonesiaMaju  https://t.co/d7cBtgqtkL,Fahmi2520,bangun yang beri untuk gelar motogp mandalika sangat baik lancar semuademiindonesiamaju
293,2022-03-20 23:00:01,Apresiasi dukungan kecepayan internet di motogp mandalika #SemuaDemiindonesiaMaju  https://t.co/n55mxzGC2L,Ceryna708,apresiasi dukung kecepayan internet motogp mandalika semuademiindonesiamaju
294,2022-03-20 23:00:01,"Presiden Apresiasi Masyarakat Hingga Penyelenggara MotoGP Mandalika 2022, sukseskan Mandalika. #SemuaDemiindonesiaMaju  https://t.co/qQM1nybjt1",deasjlh,presiden apresiasi masyarakat hingga selenggara motogp mandalika sukses mandalika semuademiindonesiamaju
295,2022-03-20 23:00:01,Presiden Apresiasi Masyarakat Hingga Penyelenggara MotoGP Mandalika 2022 belangsung dengan lancar #SemuaDemiindonesiaMaju  https://t.co/x4trH5UfQy,Anisa_Rahma1521,presiden apresiasi masyarakat hingga selenggara motogp mandalika belangsung dengan lancar semuademiindonesiamaju
296,2022-03-20 23:00:01,Luar biasa pembangunan infrastruktur telekomunikasi dalam gelaran MotoGP Mandalika #SemuaDemiindonesiaMaju #h7Tcsw  https://t.co/FJPR2A3wGz,jeniekie,luar biasa bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju htcsw
297,2022-03-20 23:00:01,apresiasi usaha pemerintah dalam melanjutkan kecepatan internet di Mandalika. #SemuaDemiindonesiaMaju  https://t.co/g6IVHFWVK7,toraofalgarr,apresiasi usaha perintah dalam lanjut cepat internet mandalika semuademiindonesiamaju
298,2022-03-20 23:00:01,Presiden Jokowi berikan apresiasi kepada pemenang MotoGP di Mandalika #SemuaDemiIndonesiaMaju  https://t.co/aL03Oic6Or,angkiy6,presiden jokowi ikan apresiasi kepada menang motogp mandalika semuademiindonesiamaju
299,2022-03-20 23:00:01,Presiden apresiasi masyarakar hingga penyelenggara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/QuAV2Xbdve,rawlesenyorita2,presiden apresiasi masyarakar hingga selenggara motogp mandalika semuademiindonesiamaju
300,2022-03-20 23:00:01,Presiden apresiasi masyarakat hingga penyelenggara MotoGP Mandalika 2022   #SemuaDemiindonesiaMaju  https://t.co/5qQnyKd54C,BebiCocomelon,presiden apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
301,2022-03-20 23:00:01,Pembangunan infrastruktur telekomunikasi dalam gelaran MotoGP Mandalika  #SemuaDemiindonesiaMaju  https://t.co/XNKfPiJUch,antisuus,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
302,2022-03-20 23:00:01,pembangunan infrastruktur telekomunikasi dalam gelaran motogp mandalika #SemuaDemiindonesiaMaju  https://t.co/gdQgaAh4cF,dompetkuhilang,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
303,2022-03-20 23:00:01,Pak Jokowi serahkan trofi juara motogp Mandalika 2022 ke Miguel Oliveira #SemuaDemiindonesiaMaju  https://t.co/EvgifnMjJV,zakija21,jokowi serah trofi juara motogp mandalika miguel oliveira semuademiindonesiamaju
304,2022-03-20 23:00:01,"- Mandalika Sukses Gelar MotoGP, Setelah Itu Apa?  - Harga Sembako Naik Jelang Ramadhan? Saksikan Apa Kabar Indonesia Pagi bersama Bayu Andriyanto, dan Maria Assegaff jam 06.30 WIB hanya di tvOne &amp; live streaming di  https://t.co/7Gr3a5KWDi #AKIPagitvOne #CariBeritaditvOne  https://t.co/PHzFb1RaLn",tvOneNews,mandalika sukses gelar motogp telah harga sembako naik jelang ramadhan saksi kabar indonesia pagi sama bayu andriyanto maria assegaff hanya tvone live streaming akipagitvone cariberitaditvone
305,2022-03-20 23:00:01,Menteri komunikasi berikan apresiasi kepada MotoGP di Mandalika #SemuaDemiIndonesiaMaju  https://t.co/y6FqVkHZus,yaoyoo3,menteri komunikasi ikan apresiasi kepada motogp mandalika semuademiindonesiamaju
306,2022-03-20 23:00:01,Presiden mengapresiasi masyarakat hingga penyelanggara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/jaVqnOgsDx,rakpireing,presiden apresiasi masyarakat hingga penyelanggara motogp mandalika semuademiindonesiamaju
307,2022-03-20 23:00:01,Presiden Jokowi memberikan trofi kepada para pemenang di ajang MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/ams0ynF4BC,Mukhlas74679335,presiden jokowi beri trofi kepada para menang ajang motogp mandalika semuademiindonesiamaju
308,2022-03-20 23:00:01,Apresiasi dukungan kecepatan internet di MotoGp Mandalika. Mantap 👍 #SemuaDemiindonesiaMaju  https://t.co/ksh2XMiPCa,Riki39420482,apresiasi dukung cepat internet motogp mandalika mantap semuademiindonesiamaju
309,2022-03-20 23:00:00,Presiden Joko Widodo (Jokowi) Apresiasi Masyarakat Hingga Penyelenggara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/38FygBCbTq,ashillazmt,presiden joko widodo jokowi apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
310,2022-03-20 23:00:00,Presiden Jokowi mengapresiasi masyarakat dan penyelenggara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/lrKysHo6Il,WidiaRa68852643,presiden jokowi apresiasi masyarakat selenggara motogp mandalika semuademiindonesiamaju
311,2022-03-20 23:00:00,Pemerintah melakukan  pembangunan infrastruktur telekominikasi dalam gelaran MotoGP mandalika #SemuaDemiindonesiaMaju  https://t.co/TpsFAthMP1,Sintasa44734763,perintah laku bangun infrastruktur telekominikasi dalam gelar motogp mandalika semuademiindonesiamaju
312,2022-03-20 23:00:00,Presiden Joko Widodo mengapresiasi Masyarakat Hingga Penyelenggara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/nF13piNp73,marcellavine,presiden joko widodo apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
313,2022-03-20 23:00:00,#SemuaDemiindonesiaMaju pembangunan infrastruktur tak hanya karena motogp Mandalika  https://t.co/4uUUfMf0vb,mihawuk,semuademiindonesiamaju bangun infrastruktur hanya karena motogp mandalika
314,2022-03-20 23:00:00,Presiden menyampaikan apresiasi yang sebesar-besarnya kepada seluruh masyarakat hingga Penyelenggara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/he8dTFL1kC,kataniaz,presiden sampai apresiasi yang besar besar kepada seluruh masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
315,2022-03-20 23:00:00,Sangat apresiasi duungan kecepatan internet di MotoGP Mandalika. #SemuaDemiindonesiaMaju  https://t.co/W4eTPoai8L,Karisacanti,sangat apresiasi duungan cepat internet motogp mandalika semuademiindonesiamaju
316,2022-03-20 23:00:00,Presiden Jokowi apresiasi masyarakat hingga penyelenggara MotoGP Mandalika 2022. #SemuaDemiindonesiaMaju  https://t.co/vhfIXXkJCI,mamahrosee,presiden jokowi apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
317,2022-03-20 23:00:00,Pembangunan infrastruktur telekomunikasi dlm gelaran motogp mandalika #SemuaDemiindonesiaMaju  https://t.co/jBQ6K7kBbY,Cei629_,bangun infrastruktur telekomunikasi gelar motogp mandalika semuademiindonesiamaju
318,2022-03-20 23:00:00,Pembangunan infrastruktur telekomunikasi dalam gelaran MotoGP Mandalika.  #SemuaDemiindonesiaMaju  https://t.co/cb7ZpYNfDl,BaharSarmila,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
319,2022-03-20 23:00:00,Pemerintah mengapresiasi dukungan kecepatan internet di MotoGP mandalika #SemuaDemiindonesiaMaju  https://t.co/Z0ieYs5fVC,Panjimilenium15,perintah apresiasi dukung cepat internet motogp mandalika semuademiindonesiamaju
320,2022-03-20 23:00:00,Presiden Jokowi menyerahkan trofi juara MotoGP Mandalika 2022 ke Miguel Oliveira #SemuaDemiindonesiaMaju  https://t.co/uXE2uZA5kD,RiyanK30598509,presiden jokowi serah trofi juara motogp mandalika miguel oliveira semuademiindonesiamaju
321,2022-03-20 23:00:00,Pembangunan infrastruktur telekomunikasi dalam gelaran MotoGP Mandalika #SemuaDemiindonesiaMaju  https://t.co/0eDWFlsqFJ,maudydi,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
322,2022-03-20 23:00:00,Presiden didapuk untuk menyerahkan piala bagi para pemenang gelaran adu balap MotoGP Mandalika  #SemuaDemiindonesiaMaju  https://t.co/VQamD0zRBV,CaprioSatoshi,presiden didapuk untuk serah piala bagi para menang gelar balap motogp mandalika semuademiindonesiamaju
323,2022-03-20 23:00:00,Pembangunan infrastruktur telekomunikasi dalam gelaran motogp mandalika harus terus dilakukan #SemuaDemiindonesiaMaju  https://t.co/xlXNSndAXw,ttysoshi,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika harus terus laku semuademiindonesiamaju
324,2022-03-20 23:00:00,Menteri komunikasi dan informatika apresiasi dukungan internet di MotoGP Mandalika  #SemuaDemiindonesiaMaju  https://t.co/17UUOlsjrZ,demarch__,menteri komunikasi informatika apresiasi dukung internet motogp mandalika semuademiindonesiamaju
325,2022-03-20 23:00:00,Pembangunan infrastruktur telekomunikasi dalam gelaran MotoGp Mandalika #SemuaDemiindonesiaMaju  https://t.co/6j6DINItVP,banyu_43,bangun infrastruktur telekomunikasi dalam gelar motogp mandalika semuademiindonesiamaju
326,2022-03-20 22:59:49,@patisranting Ada yg sempet baca beritanya dan bilang yg disebut ga penuh itu bukan di sekitar mandalikanya tp di gili Ya gimana ya eventnya kan di mandalika masa mau nginep di gili? 😂 Kasihan sih jurnalisnya bingung mau ngegoreng berita apa lagi,17chanwon_,sempet baca berita bilang sebut penuh bukan sekitar mandalika gili gimana eventnya mandalika masa nginep gili kasihan jurnalis bingung ngegoreng berita lagi
327,2022-03-20 22:59:21,"Selamat pagi Sahabat Nusantara, Gimana weekendnya?seru?masih berEuphoria balapan #IndonesiaGP di #mandalika selain gaya bu pawang apalagi yang berkesan?  Selamat mengawali hari senin dengan penuh semangat optimis ya...",officialntv_,selamat pagi sahabat nusantara gimana weekendnya seru masih bereuphoria balap indonesiagp mandalika selain gaya pawang apalagi yang kesan selamat awal hari senin dengan penuh semangat optimis
328,2022-03-20 22:59:09,@__RismaWidiono_ @ganjarpranowo Mana itu media2 yang mengatakan penonton sepi di Mandalika....!! Hebohnya gitu,FreddyHerlamba1,mana media yang kata tonton sepi mandalika heboh gitu
329,2022-03-20 22:59:05,"#BeritaTerpopuler  Keren, Ini Tujuh Produk UMKM Jabar yang Mejeng di Mandalika Experience Expo 2022 #UMKMJabar #MandalikaExperienceExpo2022  https://t.co/TEJZjMdnfs",jpnncom,beritaterpopuler keren tujuh produk umkm jabar yang mejeng mandalika experience expo umkmjabar mandalikaexperienceexpo
330,2022-03-20 22:58:38,Miguel Oliveira Dedikasikan Gelar Juara MotoGP Mandalika Untuk Risman   https://t.co/1msmbwv4nm  https://t.co/zRx6k5jW6O,auroranewsid,miguel oliveira dedikasi gelar juara motogp mandalika untuk risman
331,2022-03-20 22:58:28,Sukses di gelar !! Balapan moto GP Mandalika 2022. Sebagai pemenang Miguel Oliveira naik fodium di temani Fabio Quartararo dan Johan Zarco.   https://t.co/RwPDsDJ8pc,San_Nyaw,sukses gelar balap moto mandalika bagai menang miguel oliveira naik fodium teman fabio quartararo johan zarco
332,2022-03-20 22:58:20,"@MotoGP Btw Mandalika selain pake jasa pawang hujan, pake jasa pawang uler ga ya ? Takutnya tbtb ada uler melintas di sirkuit kan kita gatau 🙏",DennySupriyad20,mandalika selain pake jasa pawang hujan pake jasa pawang uler takut tbtb uler lintas sirkuit kita gatau
333,2022-03-20 22:58:17,"@aqusmdwhy @jek___ Nyewa Pawang hujan utk mandalika aja butuh bayaran ratusan juta Gmn pawang minyak, bisa bayar hutang negara 😭",MemoSanp,nyewa pawang hujan mandalika butuh bayar ratus juta pawang minyak bisa bayar hutang negara
334,2022-03-20 22:57:33,"@MrsRachelIn 2011 , sebesar 27 T buat pembangunan mandalika, dan tidak terlihat hasilnya.  Kok yg 2,5T sirkuit Motogp dipermasalahkan. Kadrun setereeess  https://t.co/EKlrDY2BbE",Djarwinchitta,besar buat bangun mandalika tidak lihat hasil sirkuit motogp masalah kadrun setereeess
